symbol,name,exchange,yf_ticker,sector,close,sma50,sma200,high_52w,pct_off_high,r1m,r3m,r6m,r12m,turnover_cr,vol_surge,adr_pct,gap_pct,tightness_pct,vol_dryup,contracting,momentum,trend_template,stage2,vcp_setup,qm_breakout,price_gt_sma10,price_gt_sma20,price_gt_sma50,price_gt_sma150,price_gt_sma200,sma50_gt_sma150,sma150_gt_sma200,sma200_rising,within_25_of_high,above_30_of_low,rs_rating,setup_quality
NVRI,Enviri Corporation Common Stock,NYSE,NVRI,Other,20.85,19.39,16.4,21.22,1.72,8.34,10.17,13.65,157.47,53.99,1.05,3.23,-0.61,11.03,False,False,69.95,True,True,False,False,True,True,True,True,True,True,True,True,True,True,69,58
STLD,"Steel Dynamics, Inc. - Common Stock",NASDAQ,STLD,Other,261.82,211.47,173.47,261.82,0.0,16.69,35.99,60.37,109.41,235.51,0.44,2.82,-0.1,16.6,True,False,70.74,True,True,False,False,True,True,True,True,True,True,True,True,True,True,69,57
CRSR,"Corsair Gaming, Inc. - Common Stock",NASDAQ,CRSR,Other,11.77,6.73,6.83,11.95,1.55,72.51,114.3,91.3,31.16,35.02,3.34,8.01,-0.29,54.74,False,False,69.96,False,False,False,False,True,True,True,True,True,True,False,False,True,True,69,47
RXO,"RXO, Inc. Common Stock",NYSE,RXO,Other,25.53,18.51,15.93,25.9,1.41,33.83,59.99,96.42,64.74,68.61,0.24,7.63,-0.21,32.78,True,False,70.21,False,True,False,False,True,True,True,True,True,True,False,True,True,True,69,46
AMRC,"Ameresco, Inc. Class A Common Stock",NYSE,AMRC,Other,35.87,28.59,30.9,43.23,17.04,31.42,17.74,7.8,155.09,21.22,0.45,7.85,0.08,26.29,False,False,71.07,False,False,False,False,True,True,True,True,True,False,False,True,True,True,69,47
ASML,ASML Holding N.V. - New York Registry Shares,NASDAQ,ASML,Other,1609.43,1454.03,1191.75,1632.9,1.44,15.45,11.19,60.99,117.28,2455.25,0.4,3.39,1.7,13.23,True,False,68.99,True,True,False,False,True,True,True,True,True,True,True,True,True,True,68,57
ALGM,"Allegro MicroSystems, Inc. - Common Stock",NASDAQ,ALGM,Other,48.69,40.88,33.37,51.37,5.22,10.48,33.51,89.16,87.49,124.21,0.55,6.14,0.31,27.17,True,False,69.49,True,True,False,False,True,True,True,True,True,True,True,True,True,True,68,63
PWR,"Quanta Services, Inc. Common Stock",NYSE,PWR,Other,713.59,652.27,500.89,785.24,9.12,13.52,26.75,58.6,109.88,876.54,0.54,3.64,-0.21,12.01,True,False,68.24,True,True,False,False,False,False,True,True,True,True,True,True,True,True,68,58
DGII,Digi International Inc. - Common Stock,NASDAQ,DGII,Other,66.66,56.78,45.07,68.41,2.56,21.98,36.54,59.32,102.61,22.03,0.49,4.56,-0.56,12.36,False,True,68.35,True,True,False,True,True,True,True,True,True,True,True,True,True,True,68,75
CSCO,"Cisco Systems, Inc. - Common Stock",NASDAQ,CSCO,Other,119.78,93.05,78.27,120.41,0.52,33.73,51.56,58.64,93.46,2910.02,0.44,2.92,-0.5,6.03,True,True,68.66,True,True,True,False,True,True,True,True,True,True,True,True,True,True,68,71
MIRM,"Mirum Pharmaceuticals, Inc. - common stock",NASDAQ,MIRM,Other,101.51,97.09,84.27,111.39,8.87,7.77,10.0,41.46,132.14,134.21,0.59,6.53,0.12,16.14,True,True,68.07,True,True,True,False,True,False,True,True,True,True,True,True,True,True,68,79
QCOM,QUALCOMM Incorporated - Common Stock,NASDAQ,QCOM,Other,253.39,165.72,161.35,253.39,0.0,62.43,79.14,56.96,75.7,6005.49,0.55,8.53,2.84,27.19,False,False,69.44,True,True,False,False,True,True,True,True,True,True,True,True,True,True,68,68
TXN,Texas Instruments Incorporated - Common Stock,NASDAQ,TXN,Other,307.11,251.22,201.28,324.89,5.47,14.65,45.52,92.05,71.45,2057.48,0.38,3.25,0.17,12.88,True,False,66.77,True,True,False,False,False,True,True,True,True,True,True,True,True,True,67,57
KEYS,Keysight Technologies Inc. Common Stock,NYSE,KEYS,Other,331.51,328.86,233.94,366.68,9.59,-1.18,7.87,69.61,109.1,571.23,0.45,3.51,0.04,9.82,False,False,65.98,True,True,False,False,False,False,True,True,True,True,True,True,True,True,67,57
LPG,Dorian LPG Ltd. Common Stock,NYSE,LPG,Other,40.53,37.13,30.01,47.72,15.06,7.2,12.33,71.67,105.78,27.96,0.86,4.25,-1.44,24.32,False,False,67.0,True,True,False,False,False,False,True,True,True,True,True,True,True,True,67,59
ATEN,"A10 Networks, Inc. Common Stock",NYSE,ATEN,Other,30.24,26.18,20.08,30.24,0.0,13.8,57.35,78.06,78.56,24.78,0.5,3.43,0.72,10.35,True,False,67.69,True,True,False,False,True,True,True,True,True,True,True,True,True,True,67,57
FROG,JFrog Ltd. - Ordinary shares,NASDAQ,FROG,Other,78.46,53.71,52.79,78.46,0.0,69.57,95.42,25.04,83.66,185.63,0.44,5.77,1.68,19.08,True,True,67.02,False,False,False,True,True,True,True,True,True,False,True,True,True,True,67,57
VOYG,"Voyager Technologies, Inc. Class A Common Stock",NYSE,VOYG,Other,48.86,31.01,29.18,56.48,13.5,90.78,83.06,133.32,,102.36,1.02,11.23,-5.75,40.44,False,False,65.69,False,False,False,False,True,True,True,True,True,True,False,False,True,True,67,50
ST,Sensata Technologies Holding plc Ordinary Shares,NYSE,ST,Other,49.99,41.35,35.03,50.51,1.03,26.67,34.24,59.05,92.55,111.12,0.49,3.46,-0.12,10.82,False,True,64.25,True,True,False,False,True,True,True,True,True,True,True,True,True,True,66,72
DAN,Dana Incorporated Common Stock,NYSE,DAN,Other,35.33,34.84,26.81,38.79,8.93,-1.02,3.54,58.47,115.12,31.9,0.32,3.21,-0.06,13.22,True,False,64.19,True,True,False,False,True,True,True,True,True,True,True,True,True,True,66,56
SKM,"SK Telecom Co., Ltd. Common Stock",NYSE,SKM,Other,37.43,35.43,26.24,39.63,5.55,2.91,23.37,86.13,83.76,86.47,0.55,4.17,2.01,10.45,False,False,64.31,True,True,False,False,False,False,True,True,True,True,True,True,True,True,66,58
ECPG,Encore Capital Group Inc - Common Stock,NASDAQ,ECPG,Other,80.21,78.44,57.94,84.41,4.98,-2.1,17.45,55.78,110.8,27.46,0.17,3.79,0.0,5.6,True,True,64.34,True,True,True,False,False,False,True,True,True,True,True,True,True,True,66,72
COCO,"The Vita Coco Company, Inc. - Common Stock",NASDAQ,COCO,Other,75.03,60.23,50.79,79.23,5.31,12.06,29.22,41.48,111.52,83.26,0.18,3.59,0.03,6.8,True,True,64.1,True,True,True,False,False,True,True,True,True,True,True,True,True,True,66,72
CLF,Cleveland-Cliffs Inc. Common Stock,NYSE,CLF,Other,13.77,9.91,11.53,16.18,14.89,34.34,29.17,11.5,131.82,176.65,0.7,5.0,-0.15,28.03,False,False,65.45,False,False,False,False,True,True,True,True,True,False,False,True,True,True,66,40
WCC,"WESCO International, Inc. Common Stock",NYSE,WCC,Other,363.92,319.59,268.15,372.95,2.42,19.21,25.95,40.4,112.52,205.62,0.18,3.65,-0.36,13.09,True,False,64.24,True,True,False,False,True,True,True,True,True,True,True,True,True,True,66,57
AVT,"Avnet, Inc. - Common Stock",NASDAQ,AVT,Other,86.62,74.77,58.55,89.12,2.81,6.24,32.29,85.92,76.5,102.11,0.19,3.07,1.56,11.01,True,False,63.46,True,True,False,False,True,True,True,True,True,True,True,True,True,True,65,55
AMSC,American Superconductor Corporation - Common Stock,NASDAQ,AMSC,Other,50.18,43.97,42.24,66.68,24.75,5.2,54.02,63.19,79.92,66.79,0.52,7.98,0.64,19.49,False,False,62.25,False,True,False,False,False,False,True,True,True,True,False,True,True,True,65,45
MSGS,Madison Square Garden Sports Corp. Class A Common Stock (New),NYSE,MSGS,Other,371.98,335.16,268.44,371.98,0.0,12.74,12.16,65.5,98.09,83.36,0.47,3.43,-0.43,8.78,True,False,62.59,True,True,False,False,True,True,True,True,True,True,True,True,True,True,65,56
JBHT,"J.B. Hunt Transport Services, Inc. - Common Stock",NASDAQ,JBHT,Other,275.27,237.36,193.3,275.27,0.0,11.97,18.16,60.63,100.47,227.85,0.24,3.02,-0.78,9.28,True,False,63.21,True,True,False,False,True,True,True,True,True,True,True,True,True,True,65,55
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,NYSE,TSM,Other,417.44,379.38,320.35,424.86,1.75,5.99,11.76,47.44,115.46,5175.32,0.55,3.25,0.52,10.9,True,False,63.37,True,True,False,False,True,True,True,True,True,True,True,True,True,True,65,56
TFII,TFI International Inc. Common Shares,NYSE,TFII,Other,153.25,129.73,107.11,153.25,0.0,8.97,28.58,79.23,79.73,45.11,0.75,3.01,0.17,10.47,True,False,62.27,True,True,False,False,True,True,True,True,True,True,True,True,True,True,65,55
ENTG,"Entegris, Inc. - Common Stock",NASDAQ,ENTG,Other,138.06,134.9,106.85,156.33,11.69,-7.57,4.31,87.56,90.79,407.69,0.27,5.21,0.83,19.78,True,False,62.69,True,True,False,False,True,False,True,True,True,True,True,True,True,True,65,60
MOG-A,Moog Inc. Class A Common Stock,NYSE,MOG-A,Other,361.46,309.86,260.9,361.46,0.0,19.8,7.22,58.92,98.25,79.86,0.5,3.23,0.22,17.26,True,False,60.4,True,True,False,False,True,True,True,True,True,True,True,True,True,True,64,55
MCHP,Microchip Technology Incorporated - Common Stock,NASDAQ,MCHP,Other,95.67,82.3,69.78,102.41,6.58,6.63,28.81,86.59,71.01,1065.46,0.36,4.24,0.89,12.06,True,False,60.81,True,True,False,False,True,False,True,True,True,True,True,True,True,True,64,57
DK,"Delek US Holdings, Inc. Common Stock",NYSE,DK,Other,43.99,43.52,35.69,49.04,10.3,-5.22,16.85,16.45,135.67,53.18,0.29,5.04,-0.11,13.16,True,False,62.05,True,True,False,False,False,False,True,True,True,True,True,True,True,True,64,59
JAZZ,Jazz Pharmaceuticals plc - Ordinary Shares,NASDAQ,JAZZ,Other,232.96,207.72,167.4,239.83,2.86,16.53,22.6,29.39,117.7,205.76,0.69,2.64,-0.01,7.86,True,True,62.07,True,True,True,False,False,True,True,True,True,True,True,True,True,True,64,69
EXTR,"Extreme Networks, Inc. - Common Stock",NASDAQ,EXTR,Other,26.65,19.83,18.33,27.02,1.37,21.97,90.63,52.55,65.32,57.99,0.35,4.3,0.0,15.31,True,False,62.22,False,True,False,False,True,True,True,True,True,True,False,True,True,True,64,37
LGND,Ligand Pharmaceuticals Incorporated - Common Stock,NASDAQ,LGND,Other,232.15,218.21,195.14,241.79,3.99,3.24,17.06,14.07,131.71,46.92,0.25,4.03,0.06,14.46,True,False,60.64,True,True,False,False,True,True,True,True,True,True,True,True,True,True,64,57
GOOGL,Alphabet Inc. - Class A Common Stock,NASDAQ,GOOGL,Other,382.63,347.62,299.71,402.62,4.96,9.34,22.82,18.46,122.76,10139.66,0.57,2.2,-1.25,7.38,True,False,60.14,True,True,False,False,False,False,True,True,True,True,True,True,True,True,63,53
RSI,"Rush Street Interactive, Inc. Class A Common Stock",NYSE,RSI,Other,25.62,24.55,20.52,29.17,12.17,-8.43,29.72,41.31,105.12,58.46,0.3,3.88,-1.33,10.97,True,False,59.54,True,True,False,False,False,False,True,True,True,True,True,True,True,True,63,56
CRWD,"CrowdStrike Holdings, Inc. - Class A Common Stock",NASDAQ,CRWD,Other,726.81,482.43,470.22,726.81,0.0,60.66,95.39,41.86,55.03,1826.31,0.76,4.73,0.72,23.28,True,False,59.71,True,True,False,False,True,True,True,True,True,True,True,True,True,True,63,58
ADI,"Analog Devices, Inc. - Common Stock",NASDAQ,ADI,Other,410.72,373.56,297.58,432.39,5.01,5.5,15.8,64.06,93.39,1782.73,0.35,3.23,0.77,12.73,False,False,60.28,True,True,False,False,True,False,True,True,True,True,True,True,True,True,63,55
ESI,Element Solutions Inc. Common Stock,NYSE,ESI,Other,41.48,38.91,30.39,45.06,7.94,-2.54,18.48,61.02,95.67,124.67,0.31,3.43,1.24,12.73,True,False,60.02,True,True,False,False,True,False,True,True,True,True,True,True,True,True,63,55
VIK,Viking Holdings Ltd Ordinary Shares,NYSE,VIK,Other,92.61,80.03,70.0,92.61,0.0,17.91,18.7,36.45,108.96,333.67,0.65,3.61,0.17,14.34,False,False,60.05,True,True,False,False,True,True,True,True,True,True,True,True,True,True,63,56
OUT,OUTFRONT Media Inc. Common Stock,NYSE,OUT,Other,32.26,30.04,23.82,33.9,4.82,5.93,13.15,41.56,109.92,57.62,0.23,3.05,-0.22,8.68,True,True,59.66,True,True,True,False,False,False,True,True,True,True,True,True,True,True,63,69
OII,"Oceaneering International, Inc. Common Stock",NYSE,OII,Other,38.06,37.13,29.36,39.05,2.52,5.74,7.23,54.92,99.61,33.93,0.43,3.67,-0.21,8.83,True,False,58.34,True,True,False,False,False,True,True,True,True,True,True,True,True,True,62,55
OGN,Organon & Co. Common Stock,NYSE,OGN,Other,13.37,10.26,8.77,13.46,0.67,0.38,83.68,78.74,47.41,63.1,0.08,0.47,0.0,1.05,True,True,59.36,False,True,True,False,False,True,True,True,True,True,False,True,True,True,62,44
NTCT,"NetScout Systems, Inc. - Common Stock",NASDAQ,NTCT,Other,41.76,35.04,29.03,42.12,0.87,25.88,42.95,55.57,78.59,22.46,0.35,3.42,0.3,10.15,True,True,59.29,True,True,True,False,True,True,True,True,True,True,True,True,True,True,62,70
FSLR,"First Solar, Inc. - Common Stock",NASDAQ,FSLR,Other,302.23,212.76,227.62,303.38,0.38,58.56,53.26,16.08,93.18,721.16,1.08,5.72,-1.05,30.48,False,False,58.6,False,False,False,False,True,True,True,True,True,False,True,True,True,True,62,39
GOOG,Alphabet Inc. - Class C Capital Stock,NASDAQ,GOOG,Other,379.43,345.11,299.45,399.04,4.91,9.25,21.92,17.4,119.6,6813.97,0.62,2.21,-1.27,7.35,True,False,58.37,True,True,False,False,False,False,True,True,True,True,True,True,True,True,62,52
AESI,Atlas Energy Solutions Inc. Common Stock,NYSE,AESI,Other,16.67,15.62,12.02,19.75,15.59,-3.08,73.1,99.88,36.73,77.93,0.14,5.71,-0.18,20.88,True,False,58.97,True,True,False,False,False,False,True,True,True,True,True,True,True,True,62,59
DINO,HF Sinclair Corporation Common Stock,NYSE,DINO,Other,69.47,64.16,54.06,73.99,6.1,6.1,41.29,34.56,99.63,168.98,0.31,3.78,-0.01,9.16,True,True,59.09,True,True,True,False,False,False,True,True,True,True,True,True,True,True,62,70
KNX,Knight-Swift Transportation Holdings Inc.,NYSE,KNX,Other,75.81,63.21,52.79,75.81,0.0,19.65,20.88,67.98,75.77,331.01,0.8,4.08,-1.19,14.13,True,False,56.84,True,True,False,False,True,True,True,True,True,True,True,True,True,True,61,56
NXPI,NXP Semiconductors N.V. - Common Stock,NASDAQ,NXPI,Other,321.26,249.54,227.19,332.67,3.43,11.07,42.25,69.81,66.85,1129.67,0.3,4.09,1.0,17.17,True,False,57.24,True,True,False,False,True,True,True,True,True,True,True,True,True,True,61,56
CRS,Carpenter Technology Corporation Common Stock,NYSE,CRS,Other,467.49,421.63,336.46,467.49,0.0,15.0,17.49,44.96,98.49,243.5,0.35,4.16,-0.12,17.88,True,False,57.88,True,True,False,False,True,True,True,True,True,True,True,True,True,True,61,56
TKR,Timken Company (The) Common Stock,NYSE,TKR,Other,127.59,108.85,91.13,127.59,0.0,20.15,18.1,58.11,86.19,134.51,0.29,3.45,-0.12,16.82,False,False,57.55,True,True,False,False,True,True,True,True,True,True,True,True,True,True,61,54
HLIT,Harmonic Inc. - Common Stock,NASDAQ,HLIT,Other,15.08,11.28,10.31,17.11,11.86,46.12,41.86,59.07,64.45,65.36,2.4,6.99,-2.24,37.8,False,False,56.49,True,True,False,False,True,True,True,True,True,True,True,True,True,True,61,61
VTRS,Viatris Inc. - Common Stock,NASDAQ,VTRS,Other,16.19,14.82,12.38,17.26,6.19,8.98,10.2,55.81,95.96,208.85,0.3,3.14,-0.12,7.07,True,True,58.07,True,True,True,False,False,False,True,True,True,True,True,True,True,True,61,69
SAIA,"Saia, Inc. - Common Stock",NASDAQ,SAIA,Other,471.21,414.0,348.21,474.0,0.59,11.65,16.24,68.42,75.76,159.42,0.49,4.27,-0.62,8.36,True,True,55.24,True,True,True,False,True,True,True,True,True,True,True,True,True,True,60,71
SLAB,"Silicon Laboratories, Inc. - Common Stock",NASDAQ,SLAB,Other,218.01,213.48,164.98,219.05,0.47,0.38,6.59,76.53,76.66,84.44,0.44,0.59,0.0,1.92,True,False,54.98,True,True,False,False,True,True,True,True,True,True,True,True,True,True,60,48
CMP,Compass Minerals Intl Inc Common Stock,NYSE,CMP,Other,32.13,26.37,21.86,32.48,1.06,26.72,27.52,74.08,61.81,23.67,0.46,6.26,-0.25,16.71,True,True,55.12,True,True,True,True,True,True,True,True,True,True,True,True,True,True,60,75
VLO,Valero Energy Corporation Common Stock,NYSE,VLO,Other,245.61,242.03,191.44,261.38,6.03,-1.8,20.59,42.61,98.45,720.3,0.25,3.35,0.07,11.92,True,False,56.1,True,True,False,False,False,False,True,True,True,True,True,True,True,True,60,54
VVX,"V2X, Inc. Common Stock",NYSE,VVX,Other,83.19,69.86,62.71,83.19,0.0,26.79,19.27,51.47,83.08,48.01,0.43,4.06,1.62,17.8,False,False,55.21,True,True,False,False,True,True,True,True,True,True,True,True,True,True,60,55
UNIT,Uniti Group Inc. - Common Stock,NASDAQ,UNIT,Other,11.16,10.62,7.81,11.98,6.8,-0.4,52.53,78.35,52.41,24.47,0.25,3.79,-0.87,9.45,True,True,54.94,True,True,True,False,True,False,True,True,True,True,True,True,True,True,60,70
PANW,"Palo Alto Networks, Inc. - Common Stock",NASDAQ,PANW,Other,277.14,191.33,189.39,277.14,0.0,52.66,86.1,48.78,47.57,1840.69,0.77,4.91,-0.56,16.99,True,False,56.15,False,True,False,False,True,True,True,True,True,True,False,True,True,True,60,37
TWLO,Twilio Inc. Class A Common Stock,NYSE,TWLO,Other,190.75,156.34,128.35,201.7,5.43,35.37,57.7,48.4,61.82,564.42,0.45,4.58,1.8,11.61,True,True,54.32,True,True,True,False,True,False,True,True,True,True,True,True,True,True,59,71
RIO,Rio Tinto Plc Common Stock,NYSE,RIO,Other,106.51,98.86,80.85,112.04,4.94,10.38,10.22,54.06,87.06,260.63,0.54,1.98,0.53,8.09,True,True,54.12,True,True,True,False,True,True,True,True,True,True,True,True,True,True,59,66
ILMN,"Illumina, Inc. - Common Stock",NASDAQ,ILMN,Other,164.98,133.83,122.28,164.98,0.0,37.06,22.7,27.26,95.4,246.58,0.53,4.23,0.79,16.51,True,False,54.59,True,True,False,False,True,True,True,True,True,True,True,True,True,True,59,55
BEAM,Beam Therapeutics Inc. - Common Stock,NASDAQ,BEAM,Other,33.33,28.33,26.03,35.41,5.89,13.43,17.09,34.97,97.42,58.91,0.27,6.68,-0.15,23.43,True,False,54.22,True,True,False,False,True,True,True,True,True,True,True,True,True,True,59,60
FDX,FedEx Corporation Common Stock,NYSE,FDX,Other,410.71,376.43,305.74,411.78,0.26,5.69,6.56,51.35,93.34,601.17,0.26,2.67,0.01,12.85,True,False,54.62,True,True,False,False,True,True,True,True,True,True,True,True,True,True,59,52
IONQ,"IonQ, Inc. Common Stock",NYSE,IONQ,Other,68.9,43.68,47.82,82.09,16.06,63.63,79.58,46.42,44.88,1942.5,0.5,9.93,-0.71,37.68,False,False,54.16,False,False,False,False,True,True,True,True,True,False,False,True,True,True,59,46
PBI,Pitney Bowes Inc. Common Stock,NYSE,PBI,Other,15.99,13.59,11.28,16.46,2.83,2.2,50.02,63.96,59.95,50.62,0.26,3.77,0.13,9.19,True,True,53.39,True,True,True,False,True,True,True,True,True,True,True,True,True,True,58,69
FTNT,"Fortinet, Inc. - Common Stock",NASDAQ,FTNT,Other,136.27,96.11,85.22,136.27,0.0,58.25,72.43,68.51,30.39,731.12,0.35,3.97,-0.09,12.52,True,True,53.02,True,True,True,False,True,True,True,True,True,True,True,True,True,True,58,69
F,Ford Motor Company Common Stock,NYSE,F,Other,17.62,12.55,12.5,17.62,0.0,45.81,26.67,36.98,81.85,1103.84,1.56,5.0,1.38,28.65,False,False,53.75,False,False,False,False,True,True,True,True,True,False,True,True,True,True,58,36
HCC,"Warrior Met Coal, Inc. Common Stock",NYSE,HCC,Other,95.15,89.47,79.83,104.58,9.02,5.78,14.41,23.19,104.77,83.51,0.84,5.49,-0.52,24.73,False,False,52.33,True,True,False,False,True,True,True,True,True,True,True,True,True,True,58,57
PCT,"PureCycle Technologies, Inc. - Common stock",NASDAQ,PCT,Other,12.81,8.0,9.96,16.92,24.26,72.48,103.09,52.74,25.02,57.07,0.4,7.78,-1.48,18.45,True,True,53.7,False,False,False,False,True,True,True,True,True,False,False,False,True,True,58,57
MSGE,Madison Square Garden Entertainment Corp. Class A Common Stock,NYSE,MSGE,Other,70.29,63.44,53.81,70.56,0.38,8.59,11.32,43.6,91.32,31.17,0.26,3.87,-0.4,5.88,True,True,52.73,True,True,True,False,True,True,True,True,True,True,True,True,True,True,58,69
CMI,Cummins Inc. Common Stock,NYSE,CMI,Other,649.6,624.64,520.48,714.21,9.05,1.99,11.61,32.1,104.31,650.37,0.38,3.22,-0.42,11.35,True,False,53.88,True,True,False,False,False,False,True,True,True,True,True,True,True,True,58,53
IVZ,Invesco Ltd Common Stock,NYSE,IVZ,Other,28.61,25.4,24.48,28.98,1.25,12.48,9.82,19.98,104.4,113.5,0.45,2.72,-0.07,8.21,True,False,50.96,True,True,False,False,True,True,True,True,True,True,True,True,True,True,57,51
WERN,"Werner Enterprises, Inc. - Common Stock",NASDAQ,WERN,Other,41.76,33.87,30.44,41.76,0.0,14.76,19.53,67.2,62.73,43.73,0.48,3.92,-1.11,12.92,True,False,50.63,True,True,False,False,True,True,True,True,True,True,True,True,True,True,57,53
XPO,"XPO, Inc. Common Stock",NYSE,XPO,Other,216.53,206.97,163.74,228.37,5.18,-0.08,2.88,54.68,83.0,273.92,0.64,3.97,-0.65,10.63,True,False,50.17,True,True,False,False,True,True,True,True,True,True,True,True,True,True,57,54
ORA,"Ormat Technologies, Inc. Common Stock",NYSE,ORA,Other,137.38,118.33,110.5,139.69,1.65,24.64,32.75,21.57,90.25,133.38,0.18,2.88,0.01,10.15,True,True,51.58,True,True,True,False,True,True,True,True,True,True,True,True,True,True,57,66
ROKU,"Roku, Inc. - Class A Common Stock",NASDAQ,ROKU,Other,132.2,112.91,102.5,132.2,0.0,17.38,34.33,39.33,78.74,299.07,0.35,3.74,-0.04,10.49,True,False,51.9,True,True,False,False,True,True,True,True,True,True,True,True,True,True,57,53
OPLN,"OPENLANE, Inc. Common Stock",NYSE,OPLN,Other,38.2,32.13,29.15,38.2,0.0,20.89,33.99,52.19,67.54,38.41,0.5,3.79,-0.11,11.26,True,True,51.56,True,True,True,False,True,True,True,True,True,True,True,True,True,True,57,68
TECK,Teck Resources Ltd Ordinary Shares,NYSE,TECK,Other,65.48,57.79,48.6,66.84,2.03,16.43,11.39,55.29,76.19,196.16,0.43,3.0,-0.21,12.51,True,True,50.98,True,True,True,False,True,True,True,True,True,True,True,True,True,True,57,67
MATX,"Matson, Inc. Common Stock",NYSE,MATX,Other,180.48,173.43,135.25,188.62,4.32,4.32,8.85,65.98,64.49,40.94,0.29,3.6,-0.8,7.18,True,True,47.79,True,True,True,False,False,False,True,True,True,True,True,True,True,True,56,67
NVAX,"Novavax, Inc. - Common Stock",NASDAQ,NVAX,Other,11.02,8.85,8.39,11.19,1.56,38.21,8.63,64.65,59.18,62.24,0.83,7.76,-0.58,26.96,False,False,48.61,False,True,False,False,True,True,True,True,True,True,False,True,True,True,56,41
NN,NextNav Inc. - Common stock,NASDAQ,NN,Other,21.09,19.02,16.18,23.2,9.07,17.65,31.11,52.42,65.32,49.62,0.47,6.8,-0.45,21.1,False,False,49.84,True,True,False,False,False,True,True,True,True,True,True,True,True,True,56,59
OSCR,"Oscar Health, Inc. Class A Common Stock",NYSE,OSCR,Other,22.36,17.44,16.67,25.3,11.62,24.71,63.93,33.65,60.98,189.35,0.39,6.34,0.18,18.92,True,True,49.74,False,True,True,False,False,True,True,True,True,True,False,True,True,True,56,53
CMBT,CMB.TECH NV Ordinary Shares,NYSE,CMBT,Other,15.48,13.83,11.27,17.26,10.31,15.18,5.86,54.46,75.96,30.39,0.64,3.13,-1.55,19.96,True,False,49.41,True,True,False,False,False,True,True,True,True,True,True,True,True,True,56,51
DAL,"Delta Air Lines, Inc. Common Stock",NYSE,DAL,Other,83.24,69.91,64.93,83.24,0.0,25.94,27.03,34.65,73.33,555.78,0.35,3.19,0.55,19.31,True,False,47.73,True,True,False,False,True,True,True,True,True,True,True,True,True,True,56,52
CRUS,"Cirrus Logic, Inc. - Common Stock",NASDAQ,CRUS,Other,170.87,160.39,134.17,178.3,4.17,8.63,21.08,44.12,70.15,101.28,0.22,3.86,0.79,13.9,True,False,46.37,True,True,False,False,True,True,True,True,True,True,True,True,True,True,55,52
SNDR,"Schneider National, Inc. Common Stock",NYSE,SNDR,Other,35.47,29.53,26.16,35.47,0.0,16.79,25.51,59.29,55.68,34.71,0.46,3.93,-1.02,12.57,True,False,46.84,True,True,False,False,True,True,True,True,True,True,True,True,True,True,55,53
CLFD,"Clearfield, Inc. - Common Stock",NASDAQ,CLFD,Other,46.88,33.5,32.3,51.26,8.54,67.97,49.11,67.25,24.28,20.27,0.77,8.74,1.72,27.82,False,True,46.51,False,False,False,True,True,True,True,True,True,True,False,False,True,True,55,57
AAON,"AAON, Inc. - Common Stock",NASDAQ,AAON,Other,139.92,104.21,93.93,142.26,1.64,61.81,38.44,48.98,44.72,188.39,0.35,6.63,0.0,13.72,True,True,46.45,True,True,True,True,True,True,True,True,True,True,True,True,True,True,55,73
PHIN,PHINIA Inc. Common Stock,NYSE,PHIN,Other,77.33,72.72,63.7,80.26,3.65,7.24,6.93,41.44,79.83,23.49,0.39,2.9,-0.93,10.03,True,False,46.47,True,True,False,False,True,True,True,True,True,True,True,True,True,True,55,51
RNG,"RingCentral, Inc. Class A Common Stock",NYSE,RNG,Other,43.06,40.26,32.52,47.75,9.81,7.15,18.36,52.61,65.68,88.67,0.41,6.5,1.12,10.91,True,True,46.44,True,True,True,False,True,False,True,True,True,True,True,True,True,True,55,73
LSTR,"Landstar System, Inc. - Common Stock",NASDAQ,LSTR,Other,206.66,174.5,146.52,206.66,0.0,12.21,27.11,60.98,55.16,93.66,0.41,3.63,-0.63,19.67,False,False,47.0,True,True,False,False,True,True,True,True,True,True,True,True,True,True,55,52
MGA,"Magna International, Inc. Common Stock",NYSE,MGA,Other,64.9,59.24,52.66,67.67,4.09,5.88,3.75,34.01,84.86,85.77,0.5,2.99,-0.18,13.61,True,False,45.48,True,True,False,False,True,True,True,True,True,True,True,True,True,True,54,50
RPRX,Royalty Pharma plc - Class A Ordinary Shares,NASDAQ,RPRX,Other,54.88,49.63,41.68,54.88,0.0,11.39,19.3,40.15,71.81,179.9,0.48,2.06,0.0,5.78,True,True,45.77,True,True,True,False,True,True,True,True,True,True,True,True,True,True,54,63
AVGO,Broadcom Inc. - Common Stock,NASDAQ,AVGO,Other,437.92,385.5,351.34,439.79,0.42,8.01,37.33,14.19,84.39,7680.89,0.67,3.67,1.49,9.76,True,False,46.28,True,True,False,False,True,True,True,True,True,True,True,True,True,True,54,52
BFH,"Bread Financial Holdings, Inc. Common Stock",NYSE,BFH,Other,89.18,83.02,71.36,92.44,3.53,4.4,25.85,33.95,74.56,46.63,0.33,3.11,0.23,8.14,True,False,45.62,True,True,False,False,True,True,True,True,True,True,True,True,True,True,54,51
AMN,AMN Healthcare Services Inc,NYSE,AMN,Other,28.45,22.25,19.55,30.87,7.84,34.45,46.05,62.66,34.52,35.75,0.35,6.48,0.68,17.4,True,True,45.26,False,True,True,True,True,True,True,True,True,True,False,True,True,True,54,52
